name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
west bengal,2014-12-27,71.6,49.9,59.9,71.6,48.4,59.8,52.1,77.6,0,0,0,,,,,8.1,336.7,1014.7,13.8,0.8,165.9,14.2,6,,2014-12-27T06:14:45,2014-12-27T17:00:08,0.18,Clear,Clear conditions throughout the day.,fog,"41946099999,VECC,42809099999"
west bengal,2014-12-28,73.4,51.7,60.6,73.4,51.7,60.6,50.7,73.4,0,0,0,,,,,8.5,352.3,1015.2,3.2,1.1,172.8,15.1,7,,2014-12-28T06:15:09,2014-12-28T17:00:43,0.22,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999,remote"
west bengal,2014-12-29,75.2,49.2,62.6,75.2,45.2,62.4,51.8,70.6,0,0,0,,,,,11.2,348.5,1013.9,19.7,1.3,120.2,10.4,5,,2014-12-29T06:15:32,2014-12-29T17:01:19,0.25,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999,remote"
west bengal,2014-12-30,71.6,57.1,64.2,71.6,57.1,64.2,55.5,74.6,0,0,0,,,,,8.1,0.6,1012.7,45.2,1.2,97.3,8.4,5,,2014-12-30T06:15:54,2014-12-30T17:01:55,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2014-12-31,71.6,62.5,66.4,71.6,62.5,66.4,61.3,83.9,0.039,100,4.17,rain,,,,5.8,11.5,1013.4,80.4,1,96,8.1,4,,2014-12-31T06:16:15,2014-12-31T17:02:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-01-01,75.2,64.3,69.3,75.2,64.3,69.3,63.3,81.9,0.039,100,4.17,rain,0,0,16.6,8.1,88.1,1013.9,88.4,1,38.8,3.4,2,,2015-01-01T06:16:35,2015-01-01T17:03:10,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-01-02,80.6,66.2,73.4,83.9,66.2,73.8,66.8,80.6,0,0,0,,0,0,20.1,13.9,76.7,1013.9,83.6,1.6,95.2,8.1,4,,2015-01-02T06:16:53,2015-01-02T17:03:48,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-01-03,84.2,69.7,75.3,90.9,69.7,76.7,69.8,83.8,1.812,100,12.5,rain,0,0,13.9,11.3,100,1013.8,66.2,1.4,106.7,9.3,5,,2015-01-03T06:17:11,2015-01-03T17:04:27,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-01-04,77,67.9,71.6,77,67.9,71.6,66.9,85.5,0,0,0,,0,0,16.1,9.2,335,1013.5,66.2,1.5,53.5,4.5,2,,2015-01-04T06:17:27,2015-01-04T17:05:06,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-01-05,75.2,62.6,68.7,75.2,62.6,68.7,59.8,75.4,0,0,0,,0,0,18.1,10.3,320.9,1012.7,13.8,1.6,173.7,15,7,,2015-01-05T06:17:42,2015-01-05T17:05:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-06,75.2,57.1,65.5,75.2,57.1,65.5,55.8,73.4,0,0,0,,0,0,14.5,8.1,310.6,1013.5,11.2,1.3,191,16.4,7,,2015-01-06T06:17:55,2015-01-06T17:06:26,0.53,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-07,75.2,57.1,64.7,75.2,57.1,64.7,56.1,76.3,0,0,0,,0,0,13.6,9.2,314.8,1013.5,3.1,1.3,192.5,16.6,7,,2015-01-07T06:18:07,2015-01-07T17:07:07,0.57,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-08,77,57.1,65.5,77,57.1,65.5,56.8,76,0,0,0,,0,0,17,9.2,301.1,1013.5,19.3,1.2,170.2,14.7,7,,2015-01-08T06:18:18,2015-01-08T17:07:48,0.6,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999,remote"
west bengal,2015-01-09,73.4,58.9,65.2,73.4,58.9,65.2,56.8,75.8,0,0,0,,0,0,19.7,9.2,319.9,1014.6,4.7,1.1,177.7,15.5,7,,2015-01-09T06:18:28,2015-01-09T17:08:29,0.63,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-10,77,57.1,65.8,77,57.1,65.8,54.7,70.8,0,0,0,,0,0,14.5,8.1,342.1,1015,0,1.6,197.9,17,7,,2015-01-10T06:18:36,2015-01-10T17:09:11,0.67,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-11,64.4,53.5,58.9,64.4,53.5,58.9,54.8,86.6,0,0,0,,0,0,17.4,9.2,359.8,1016.9,6.6,1,197.3,17,7,,2015-01-11T06:18:43,2015-01-11T17:09:52,0.7,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-12,75.2,51.7,61.7,75.2,51.7,61.7,51.7,72.8,0,0,0,,0,0,17.7,9.2,353.8,1015.9,0.5,1.3,199.8,17.3,7,,2015-01-12T06:18:49,2015-01-12T17:10:34,0.73,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-13,73.4,53.5,63,73.4,53.5,63,53.7,73.7,0,0,0,,0,0,14.3,8.1,335.4,1014.9,10.2,1.2,199.6,17.2,7,,2015-01-13T06:18:53,2015-01-13T17:11:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-14,75.2,55.3,63.8,75.2,55.3,63.8,55.4,76.8,0,0,0,,0,0,15.4,9.1,344,1015.4,0.6,1,200.2,17.3,7,,2015-01-14T06:18:56,2015-01-14T17:11:59,0.8,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-15,77,53.5,64.1,77,53.5,64.1,55.7,76.5,0,0,0,,0,0,16.8,9.2,354.4,1015.1,0,1.1,201.3,17.3,7,,2015-01-15T06:18:57,2015-01-15T17:12:41,0.83,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-16,78.8,58.9,67.5,78.8,58.9,67.5,56.4,70.1,0,0,0,,0,0,17.7,9.2,357.9,1014.6,31.6,1.5,167.2,14.5,7,,2015-01-16T06:18:58,2015-01-16T17:13:24,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-01-17,77,59,66.6,77,59,66.6,53.4,64.9,0,0,0,,0,0,19,10.3,340.4,1014.2,24.2,1.6,198.3,17.1,7,,2015-01-17T06:18:56,2015-01-17T17:14:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-01-18,71.6,55.4,61.3,71.6,55.4,61.3,53.5,77.4,0,0,0,,0,0,16.6,9.1,340.9,1015.4,2.1,1.1,206.6,17.9,8,,2015-01-18T06:18:54,2015-01-18T17:14:49,0.93,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-19,69.8,53.6,59.5,69.8,53.6,59.5,53.9,82.9,0,0,0,,0,0,12.8,6.9,358.5,1016.2,6.7,1,168.9,14.6,7,,2015-01-19T06:18:50,2015-01-19T17:15:31,0.96,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-20,73.4,53.6,61.3,73.4,53.6,61.3,53.2,77.9,0,0,0,,0,0,15.9,10.3,353.7,1017.8,10.9,1.2,196.7,17,7,,2015-01-20T06:18:44,2015-01-20T17:16:13,0,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-21,77,53.6,63.4,77,53.6,63.4,51.6,69.7,0,0,0,,0,0,14.5,10.3,348.8,1019.2,4.5,1.5,207.5,17.9,8,,2015-01-21T06:18:37,2015-01-21T17:16:56,0.02,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-22,78.8,55.4,65.1,78.8,55.4,65.1,53.7,70.4,0,0,0,,0,0,10.7,5.8,319.5,1017.9,2.3,1.4,209.5,18.1,8,,2015-01-22T06:18:29,2015-01-22T17:17:38,0.06,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-23,80.6,55.4,66,79.4,55.4,65.9,52.1,66.7,0,0,0,,0,0,10.3,5.8,263.2,1015.1,0,1.1,208.7,18.1,8,,2015-01-23T06:18:19,2015-01-23T17:18:20,0.09,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-24,80.6,59,68.7,80.5,59,68.7,57.1,69.9,0,0,0,,0,0,16.1,10.3,340.5,1016,2.3,1.4,203.6,17.6,7,,2015-01-24T06:18:09,2015-01-24T17:19:02,0.13,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-25,78.8,60.8,68.3,78.8,60.8,68.3,57.5,71.3,0,0,0,,0,0,16.1,9.2,359,1017.3,0.4,1.5,189.3,16.3,7,,2015-01-25T06:17:56,2015-01-25T17:19:43,0.16,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-26,78.8,59,67.9,78.8,59,67.9,56.3,69.4,0,0,0,,0,0,12.5,8.1,348.7,1016.7,0,1.7,204.2,17.6,8,,2015-01-26T06:17:43,2015-01-26T17:20:25,0.2,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-27,78.9,59,68.5,78.9,59,68.5,57.1,69.4,0,0,0,,0,0,13,9.2,347.8,1014.9,0,1.5,205.7,17.6,8,,2015-01-27T06:17:27,2015-01-27T17:21:06,0.25,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-28,80.6,62.5,70,81.1,62.5,70.1,59.6,72.2,0,0,0,,0,0,14.3,9.1,0.1,1013.8,1.3,1.5,193.6,16.7,7,,2015-01-28T06:17:11,2015-01-28T17:21:46,0.27,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-29,80.6,62.6,68.9,81.8,62.6,69,60.7,76.7,0,0,0,,0,0,16.6,13.9,3.2,1014.8,13.8,1.3,147.5,12.6,7,,2015-01-29T06:16:53,2015-01-29T17:22:27,0.3,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-01-30,73.4,62.6,67.2,73.4,62.6,67.2,60.9,81,0,0,0,,0,0,17.4,10.3,339,1016,36.2,1.4,96.1,8.2,3,,2015-01-30T06:16:34,2015-01-30T17:23:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-01-31,73.4,53.6,63.1,73.4,53.6,63.1,51.1,68.3,0,0,0,,0,0,16.1,10.3,353.1,1017.1,0,1.4,221.2,19.3,8,,2015-01-31T06:16:14,2015-01-31T17:23:47,0.37,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999,remote"
west bengal,2015-02-01,75.2,53.6,63.2,75.2,53.6,63.2,49.6,64.7,0,0,0,,0,0,17.7,9.2,339.7,1016.9,0.5,1.5,220.4,19.1,8,,2015-02-01T06:15:52,2015-02-01T17:24:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-02,77,53.6,65,77,53.6,65,50.7,63.6,0,0,0,,0,0,14.5,9.2,336.7,1018.1,0,1.4,221.6,19.2,8,,2015-02-02T06:15:30,2015-02-02T17:25:06,0.44,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-03,82.4,55.4,68,81,55.4,67.8,53.3,64.2,0,0,0,,0,0,12.8,8.1,344.2,1018.9,0.1,1.7,220.8,19.1,8,,2015-02-03T06:15:05,2015-02-03T17:25:44,0.48,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-04,87.8,59,71,85.1,59,70.5,55.7,64,0,0,0,,0,0,10.5,5.8,272.6,1016.9,1.8,1.5,219.9,18.9,8,,2015-02-04T06:14:40,2015-02-04T17:26:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-05,82.4,62.6,71.7,82.1,62.6,71.7,59.5,68.1,0,0,0,,0,0,15.7,10.3,18.8,1016,23.3,1.5,209.7,18,8,,2015-02-05T06:14:13,2015-02-05T17:27:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-02-06,77,60.8,67.3,77,60.8,67.3,54.1,64.9,0,0,0,,0,0,17.9,9.2,352.4,1016.3,6.7,1.5,203.6,17.7,8,,2015-02-06T06:13:45,2015-02-06T17:27:38,0.58,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-07,77,55.4,65.5,77,55.4,65.5,51.7,65.9,0,0,0,,0,0,15.9,8.1,332.2,1015.3,18.1,1.6,223,19.4,8,,2015-02-07T06:13:16,2015-02-07T17:28:15,0.61,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-08,82.4,55.4,69,81.2,55.4,68.9,54.7,64.7,0,0,0,,0,0,10.7,5.8,290.1,1014.9,12.2,1.4,218.4,18.8,8,,2015-02-08T06:12:46,2015-02-08T17:28:52,0.64,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-09,80.6,60.8,70.4,80.3,60.8,70.3,57.7,67.6,0,0,0,,0,0,16.6,11.3,344.1,1016.2,17.2,1.3,220.1,19.1,8,,2015-02-09T06:12:15,2015-02-09T17:29:28,0.68,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-10,82.4,62.6,70.9,81.7,62.6,70.9,59,69.4,0,0,0,,0,0,17.7,9.2,355.7,1016.4,27,1.5,196.4,16.8,7,,2015-02-10T06:11:42,2015-02-10T17:30:04,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-02-11,80.6,62.6,71.2,80.3,62.6,71.2,56,62,0,0,0,,0,0,17,9.2,3.2,1015,24.6,1.6,210.5,18.2,8,,2015-02-11T06:11:09,2015-02-11T17:30:39,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-02-12,80.6,59,69.7,80.1,59,69.6,54.5,61.9,0,0,0,,0,0,13,6.9,347,1013.1,6.4,1.6,206.2,17.9,8,,2015-02-12T06:10:34,2015-02-12T17:31:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-13,80.6,62.6,69.9,80.5,62.6,69.9,57.5,67.7,0,0,0,,0,0,19.7,6.9,354.6,1011.7,14.8,1.4,208.9,18.1,8,,2015-02-13T06:09:58,2015-02-13T17:31:48,0.81,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-14,80.6,59,70.8,80.6,59,70.8,57.7,66.1,0,0,0,,0,0,16.1,9.2,84.9,1010.9,15.9,1.5,175.3,15.2,7,,2015-02-14T06:09:21,2015-02-14T17:32:22,0.84,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-15,84.2,64.4,74.2,85,64.4,74.5,65.4,76.7,0.039,100,4.17,rain,0,0,17.9,9.2,131.2,1011.3,49.8,1.2,199.1,17.2,8,,2015-02-15T06:08:43,2015-02-15T17:32:55,0.88,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"41946099999,VECC,42809099999,remote"
west bengal,2015-02-16,84.2,64.4,74.1,85.7,64.4,74.3,64.9,75.6,0,0,0,,0,0,15.9,6.9,140.9,1013.3,31.4,1.8,159.3,13.7,8,,2015-02-16T06:08:05,2015-02-16T17:33:28,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-02-17,84.2,66.2,74.8,87.4,66.2,75.5,67.6,80.1,0,0,0,,0,0,15,8,161.4,1011.8,37.8,1.2,198.8,17,8,,2015-02-17T06:07:25,2015-02-17T17:34:00,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-02-18,86,69.8,76.8,89.4,69.8,77.9,68.7,77.4,0.039,100,4.17,rain,0,0,19.7,12.6,185.9,1011,46.6,1.5,195.9,16.9,7,,2015-02-18T06:06:44,2015-02-18T17:34:32,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-02-19,82.4,67.7,75.7,86.2,67.7,76.5,67.4,76.2,0.031,100,4.17,rain,0,0,21.9,12.8,141.8,1011.8,47.1,1.8,172.9,15,7,,2015-02-19T06:06:02,2015-02-19T17:35:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41946099999,VECC,42809099999,remote"
west bengal,2015-02-20,89.6,69.7,77.7,91.4,69.7,78,64.8,68.3,0,0,0,,0,0,14.3,8.1,244.8,1012.8,16.7,1.6,199.4,17.1,8,,2015-02-20T06:05:20,2015-02-20T17:35:35,0.04,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-21,93,69.8,79.3,93.2,69.8,79.8,65.5,66.5,0,0,0,,0,0,14.3,9.2,224.6,1011.6,9.8,1.7,220.9,19.1,8,,2015-02-21T06:04:36,2015-02-21T17:36:05,0.08,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-22,91.4,71.6,79.7,90.7,71.6,80.1,67,68.7,0,0,0,,0,0,15.7,6.9,169.8,1011.5,19.3,1.7,224.7,19.3,8,,2015-02-22T06:03:52,2015-02-22T17:36:35,0.11,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-23,91.4,71.6,79.3,92.2,71.6,80.2,68.2,72.2,0,0,0,,0,0,16.3,10.3,145.3,1012.2,23.4,1.7,228.3,19.6,9,,2015-02-23T06:03:07,2015-02-23T17:37:05,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-02-24,91.4,71.6,80.1,94.9,71.6,81.6,68.8,70.7,0,0,0,,0,0,18.6,11.4,173.9,1010.3,26,1.6,234.3,20.3,8,,2015-02-24T06:02:21,2015-02-24T17:37:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-02-25,91.4,69.8,80.2,94.3,69.8,81.6,68.7,70.7,0,0,0,,0,0,11.9,9.1,289.7,1008.9,10.6,1.5,238.7,20.6,8,,2015-02-25T06:01:34,2015-02-25T17:38:03,0.25,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-26,93.2,73.3,81.5,96.4,73.3,83.1,69.1,68.4,0,0,0,,0,0,21.3,14.8,178.2,1007.9,0,2,240.9,20.9,9,,2015-02-26T06:00:46,2015-02-26T17:38:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-27,93.2,71.6,81.1,95.2,71.6,82.4,68,67.6,0,0,0,,0,0,20.4,12.8,211.8,1009.2,0.7,1.7,238,20.5,9,,2015-02-27T05:59:58,2015-02-27T17:38:59,0.28,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-02-28,91.4,75.2,81.3,94.3,75.2,82.7,68.7,67.3,0,0,0,,0,0,16.6,11.4,186.3,1011,6.7,2,247.7,21.5,9,,2015-02-28T05:59:09,2015-02-28T17:39:26,0.31,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-03-01,91.4,69.8,79.9,91.4,69.8,80.5,66.4,67.7,0,0,0,,0,0,14.3,6.9,132.8,1011.8,37.5,1.7,235.4,20.3,8,,2015-03-01T05:58:20,2015-03-01T17:39:53,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-02,93.2,69.8,79.6,93.3,69.8,79.4,63.1,61.2,0,0,0,,0,0,17.2,11.4,313.7,1012.4,35.3,1.8,252.1,21.6,9,,2015-03-02T05:57:30,2015-03-02T17:40:20,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-03,89.6,69.8,78.1,90.3,69.8,78.6,64.2,64.2,0,0,0,,0,0,19.9,8.1,324,1010.5,22.1,1.4,227.6,19.7,9,,2015-03-03T05:56:39,2015-03-03T17:40:46,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VECC,42809099999"
west bengal,2015-03-04,80.6,68,74.7,82.3,68,74.8,67.2,78.5,0.827,100,12.5,rain,0,0,26.4,12.8,93.4,1010.3,49.9,1.7,185.1,16,7,,2015-03-04T05:55:47,2015-03-04T17:41:12,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VECC,42809099999"
west bengal,2015-03-05,86,68,75.2,83.1,68,74.7,56.1,56.4,0,0,0,,0,0,19.9,11.4,329.6,1013,15.9,1.9,263.2,22.9,9,,2015-03-05T05:54:55,2015-03-05T17:41:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-06,84.2,62.6,73.3,82.2,62.6,72.7,54.6,57.2,0,0,0,,0,0,13.9,8.1,291.3,1014.3,0,1.9,266.1,23.2,9,,2015-03-06T05:54:03,2015-03-06T17:42:03,0.52,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-07,84.2,64.4,74.5,81.9,64.4,73.9,55.5,57.1,0,0,0,,0,0,14.5,10.3,350.7,1013.4,0,1.9,269.4,23.4,9,,2015-03-07T05:53:10,2015-03-07T17:42:28,0.55,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-08,87.8,64.4,76,86.1,64.4,75.3,56.5,55.1,0,0,0,,0,0,13.6,9.2,346.7,1013.8,0,1.8,267.7,23.3,9,,2015-03-08T05:52:17,2015-03-08T17:42:52,0.59,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-09,89.6,66.2,77.5,87,66.2,76.8,58.3,56.1,0,0,0,,0,0,15.9,9.2,351.1,1014.7,27.3,1.8,266.3,23.2,9,,2015-03-09T05:51:23,2015-03-09T17:43:17,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VECC,42809099999"
west bengal,2015-03-10,91.4,69.8,80.5,88.4,69.8,79.4,58.7,53.8,0,0,0,,0,0,17.4,11.4,339.6,1013.9,15.3,1.7,262.8,22.7,9,,2015-03-10T05:50:28,2015-03-10T17:43:41,0.65,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-11,87.8,69.8,78.4,85.1,69.8,77.6,56.1,49.9,0,0,0,,0,0,18.1,10.3,0.1,1014.8,0,1.7,267.9,23.3,9,,2015-03-11T05:49:34,2015-03-11T17:44:04,0.69,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-12,89.6,66.2,77.7,87,66.2,76.8,54.6,48.6,0,0,0,,0,0,14.5,9.2,331.8,1014.2,0,1.8,276.1,24,9,,2015-03-12T05:48:39,2015-03-12T17:44:28,0.72,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-13,91.4,66.2,78.2,88.4,66.2,77.3,57.3,54.2,0,0,0,,0,0,12.5,6.9,324.6,1012.6,0.3,1.5,277.1,24,9,,2015-03-13T05:47:43,2015-03-13T17:44:51,0.75,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-14,93.2,73.4,83.1,90.9,73.4,83,63.5,56.7,0,0,0,,0,0,13.2,9.2,124,1013.4,8.2,1.7,266.2,23,9,,2015-03-14T05:46:47,2015-03-14T17:45:14,0.79,Clear,Clear conditions throughout the day.,clear-day,"VECC,42809099999"
west bengal,2015-03-15,95,75.2,84.4,93.8,75.2,84.2,63,52.5,0,0,0,,0,0,13.4,12.8,342.4,1014.1,20.5,1.9,260.9,22.4,9,,2015-03-15T05:45:51,2015-03-15T17:45:37,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VECC,42809099999"
west bengal,2015-03-16,89.6,73.4,80.1,88.9,73.4,80,60.5,52.6,0,0,0,,0,0,17.9,11.4,356.4,1015.1,21.9,2,251.5,21.7,8,,2015-03-16T05:44:55,2015-03-16T17:45:59,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VECC,42809099999"
west bengal,2015-03-17,93.2,71.6,82.9,95.2,71.6,83.7,64.3,56,0,0,0,,0,0,14.8,8.1,251.2,1011.1,20.3,1.7,261.8,22.6,9,,2015-03-17T05:43:59,2015-03-17T17:46:21,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-18,89.6,75.2,82.3,89.5,75.2,82.5,62.8,53.9,0,0,0,,0,0,17.7,10.3,348.5,1010,38,2,241.8,20.8,8,,2015-03-18T05:43:02,2015-03-18T17:46:43,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-19,89.6,71.6,80.3,87.4,71.6,79.5,58.8,51.1,0,0,0,,0,0,19.5,11.4,342.4,1011.9,9.1,1.9,266,23.1,9,,2015-03-19T05:42:05,2015-03-19T17:47:05,0.96,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-03-20,89.6,69.7,79.5,87.8,69.7,78.7,58,51.3,0,0,0,,0,0,14.8,8.1,8.4,1012.8,3.5,1.8,273.9,23.7,9,,2015-03-20T05:41:08,2015-03-20T17:47:27,0,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-03-21,93.2,68,80,91.4,68,79.4,59.4,53.5,0,0,0,,0,0,12.8,9.2,335.4,1012.3,0,1.7,276.7,23.8,9,,2015-03-21T05:40:11,2015-03-21T17:47:49,0.03,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-03-22,95,71.6,82.4,92.7,71.6,81.7,61.3,54.1,0,0,0,,0,0,15,9.2,331.7,1010.5,1.2,1.8,286.8,24.7,10,,2015-03-22T05:39:14,2015-03-22T17:48:10,0.06,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-03-23,96.8,71.5,84.2,95.2,71.5,83.8,60.5,48.8,0,0,0,,0,0,12.8,9.2,226.7,1008.5,2.3,2,280,24.2,9,,2015-03-23T05:38:16,2015-03-23T17:48:32,0.1,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
